C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_45_416.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_45_416.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_45_416.jpg, 0, 1, 0, 6.118945
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_45_528.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_45_528.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_45_528.jpg, -0.3307167, 1, 0, 7.217175
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_45_677.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_45_677.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_45_677.jpg, -0.4660839, 1, 0, 8.940833
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_45_790.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_45_790.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_45_790.jpg, -0.1289583, 1, 0, 10.04399
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_45_928.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_45_928.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_45_928.jpg, 0, 1, 0, 11.67916
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_065.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_065.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_065.jpg, 0, 1, 0, 13.13199
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_208.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_208.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_208.jpg, 0, 1, 0, 14.62544
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_344.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_344.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_344.jpg, 0, 1, 0, 16.04598
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_449.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_449.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_449.jpg, -0.3126804, 1, 0, 17.04981
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_589.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_589.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_589.jpg, -0.7333911, 1, 0, 18.23755
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_699.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_699.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_699.jpg, -1, 1, 0, 19.07361
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_808.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_808.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_808.jpg, -0.6717898, 1, 0, 20.05652
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_46_928.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_46_928.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_46_928.jpg, -0.313285, 1, 0, 21.33214
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_057.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_057.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_057.jpg, 0, 1, 0, 22.71239
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_222.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_222.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_222.jpg, 0, 1, 0, 24.26062
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_368.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_368.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_368.jpg, 0, 1, 0, 25.60283
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_477.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_477.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_477.jpg, 0, 1, 0, 26.74126
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_626.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_626.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_626.jpg, 0, 1, 0, 28.05102
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_738.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_738.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_738.jpg, 0, 1, 0, 29.15905
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_890.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_890.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_890.jpg, 0, 1, 0, 30.19237
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_47_992.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_47_992.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_47_992.jpg, 0, 1, 0, 30.19031
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_133.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_133.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_133.jpg, 0, 1, 0, 30.19105
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_239.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_239.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_239.jpg, 0, 1, 0, 30.1905
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_376.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_376.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_376.jpg, 0, 1, 0, 30.19049
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_478.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_478.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_478.jpg, 0, 1, 0, 30.19046
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_625.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_625.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_625.jpg, 0, 1, 0, 30.1922
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_728.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_728.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_728.jpg, -0.3064521, 1, 0, 30.17251
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_870.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_870.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_870.jpg, 0, 1, 0, 30.19091
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_48_976.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_48_976.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_48_976.jpg, 0, 1, 0, 30.19008
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_116.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_116.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_116.jpg, 0, 1, 0, 30.19028
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_221.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_221.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_221.jpg, 0, 1, 0, 30.19033
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_363.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_363.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_363.jpg, 0, 1, 0, 30.1903
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_466.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_466.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_466.jpg, 0, 1, 0, 30.19029
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_568.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_568.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_568.jpg, -0.3041385, 1, 0, 30.17358
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_728.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_728.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_728.jpg, -0.7844172, 1, 0, 30.11456
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_833.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_833.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_833.jpg, -0.4695033, 1, 0, 30.1889
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_49_934.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_49_934.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_49_934.jpg, -0.1656441, 1, 0, 30.19728
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_081.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_081.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_081.jpg, 0, 1, 0, 30.19029
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_215.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_215.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_215.jpg, 0, 1, 0, 30.19028
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_363.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_363.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_363.jpg, 0, 1, 0, 30.19041
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_521.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_521.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_521.jpg, 0, 1, 0, 30.1903
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_683.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_683.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_683.jpg, 0, 1, 0, 30.19031
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_784.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_784.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_784.jpg, 0, 1, 0, 30.19029
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_891.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_891.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_891.jpg, -0.3235986, 1, 0, 30.17109
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_50_996.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_50_996.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_50_996.jpg, -0.008677185, 1, 0, 30.18926
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_151.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_151.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_151.jpg, 0, 1, 0, 30.19029
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_273.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_273.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_273.jpg, 0, 1, 0, 30.19033
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_402.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_402.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_402.jpg, 0, 1, 0, 30.19031
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_516.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_516.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_516.jpg, 0, 1, 0, 30.19029
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_625.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_625.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_625.jpg, 0, 1, 0, 30.19031
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_735.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_735.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_735.jpg, 0, 1, 0, 30.19031
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_850.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_850.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_850.jpg, -0.3468573, 1, 0, 30.17107
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_51_963.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_51_963.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_51_963.jpg, -0.6861193, 1, 0, 30.13077
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_116.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_116.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_116.jpg, -0.2264688, 1, 0, 30.19647
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_221.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_221.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_221.jpg, 0, 1, 0, 30.18827
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_321.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_321.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_321.jpg, 0, 1, 0, 30.19008
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_426.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_426.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_426.jpg, 0, 1, 0, 30.19029
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_535.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_535.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_535.jpg, 0, 1, 0, 30.18994
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_648.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_648.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_648.jpg, 0, 1, 0, 30.18978
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_753.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_753.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_753.jpg, 0, 1, 0, 30.18877
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_858.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_858.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_858.jpg, 0, 1, 0, 30.18949
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_52_976.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_52_976.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_52_976.jpg, 0.3537015, 1, 0, 30.17071
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_081.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_081.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_081.jpg, 0.04286668, 1, 0, 30.18996
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_185.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_185.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_185.jpg, 0, 1, 0, 30.19047
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_297.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_297.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_297.jpg, 0, 1, 0, 30.19032
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_399.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_399.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_399.jpg, 0, 1, 0, 30.19033
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_573.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_573.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_573.jpg, -0.069015, 1, 0, 30.19007
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_680.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_680.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_680.jpg, 0, 1, 0, 30.18984
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_804.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_804.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_804.jpg, 0, 1, 0, 30.19008
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_53_913.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_53_913.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_53_913.jpg, 0, 1, 0, 30.19189
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_54_022.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_54_022.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_54_022.jpg, 0, 1, 0, 30.19046
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_54_174.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_54_174.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_54_174.jpg, 0, 1, 0, 30.19102
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_54_326.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_54_326.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_54_326.jpg, 0, 1, 0, 30.19061
C:\Users\prana\Downloads\simulator-windows-64\data\IMG\center_2024_01_10_18_56_54_493.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\left_2024_01_10_18_56_54_493.jpg, C:\Users\prana\Downloads\simulator-windows-64\data\IMG\right_2024_01_10_18_56_54_493.jpg, 0, 1, 0, 30.19061
